Wed Jun 12 10:47:34 2024

        Time,      Tsample,     Integral,       Moment,            M,      M(Mass), Tsample(Aver),            H
           s,            K,           Vs,          emu,     emu/cm^3,        emu/g,            K,            T

         6:0          6:0          6:0          6:0          6:0          6:0          6:0          6:0 
4.275609E+03 2.422000E+02 6.903594E-05 3.211046E-01 4.814163E-03 4.814163E+00 2.422000E+02 1.000000E-02 
4.282059E+03 2.424000E+02 6.955595E-05 3.235234E-01 4.850425E-03 4.850425E+00 2.424000E+02 1.000000E-02 
4.288770E+03 2.427000E+02 7.007598E-05 3.259422E-01 4.886689E-03 4.886689E+00 2.427000E+02 1.000000E-02 
4.295211E+03 2.428000E+02 7.006351E-05 3.258842E-01 4.885820E-03 4.885820E+00 2.428000E+02 1.000000E-02 
4.301980E+03 2.431000E+02 6.993870E-05 3.253037E-01 4.877116E-03 4.877116E+00 2.431000E+02 1.000000E-02 
4.308309E+03 2.433000E+02 6.934377E-05 3.225364E-01 4.835629E-03 4.835629E+00 2.433000E+02 1.000000E-02 
4.314891E+03 2.435000E+02 6.985921E-05 3.249339E-01 4.871573E-03 4.871573E+00 2.435000E+02 1.000000E-02 
4.321289E+03 2.437000E+02 6.979395E-05 3.246304E-01 4.867022E-03 4.867022E+00 2.437000E+02 1.000000E-02 
4.328031E+03 2.439000E+02 6.887721E-05 3.203663E-01 4.803094E-03 4.803094E+00 2.439000E+02 1.000000E-02 
4.334418E+03 2.442000E+02 6.938695E-05 3.227373E-01 4.838640E-03 4.838640E+00 2.442000E+02 1.000000E-02 
4.340570E+03 2.444000E+02 6.979312E-05 3.246265E-01 4.866964E-03 4.866964E+00 2.444000E+02 1.000000E-02 
4.347109E+03 2.446000E+02 6.922447E-05 3.219816E-01 4.827310E-03 4.827310E+00 2.446000E+02 1.000000E-02 
4.353488E+03 2.448000E+02 6.928016E-05 3.222406E-01 4.831193E-03 4.831193E+00 2.448000E+02 1.000000E-02 
4.360020E+03 2.450000E+02 6.951898E-05 3.233514E-01 4.847847E-03 4.847847E+00 2.450000E+02 1.000000E-02 
4.366340E+03 2.453000E+02 6.947637E-05 3.231532E-01 4.844876E-03 4.844876E+00 2.453000E+02 1.000000E-02 
4.372738E+03 2.455000E+02 6.941303E-05 3.228586E-01 4.840459E-03 4.840459E+00 2.455000E+02 1.000000E-02 
4.379438E+03 2.457000E+02 6.906993E-05 3.212628E-01 4.816533E-03 4.816533E+00 2.457000E+02 1.000000E-02 
4.386020E+03 2.459000E+02 6.970082E-05 3.241972E-01 4.860527E-03 4.860527E+00 2.459000E+02 1.000000E-02 
4.392930E+03 2.461000E+02 6.945164E-05 3.230382E-01 4.843151E-03 4.843151E+00 2.461000E+02 1.000000E-02 
4.399449E+03 2.464000E+02 6.970539E-05 3.242184E-01 4.860846E-03 4.860846E+00 2.464000E+02 1.000000E-02 
4.405848E+03 2.466000E+02 6.926853E-05 3.221865E-01 4.830382E-03 4.830382E+00 2.466000E+02 1.000000E-02 
4.412949E+03 2.468000E+02 6.931064E-05 3.223824E-01 4.833319E-03 4.833319E+00 2.468000E+02 1.000000E-02 
4.419398E+03 2.470000E+02 6.909087E-05 3.213601E-01 4.817993E-03 4.817993E+00 2.470000E+02 1.000000E-02 
4.426070E+03 2.472000E+02 6.947110E-05 3.231287E-01 4.844508E-03 4.844508E+00 2.472000E+02 1.000000E-02 
4.433180E+03 2.474000E+02 6.939510E-05 3.227752E-01 4.839208E-03 4.839208E+00 2.474000E+02 1.000000E-02 
4.440148E+03 2.476000E+02 6.943737E-05 3.229718E-01 4.842156E-03 4.842156E+00 2.476000E+02 1.000000E-02 
4.447031E+03 2.479000E+02 6.958609E-05 3.236636E-01 4.852527E-03 4.852527E+00 2.479000E+02 1.000000E-02 
4.453910E+03 2.481000E+02 6.930701E-05 3.223655E-01 4.833065E-03 4.833065E+00 2.481000E+02 1.000000E-02 
4.460250E+03 2.483000E+02 6.939338E-05 3.227672E-01 4.839089E-03 4.839089E+00 2.483000E+02 1.000000E-02 
4.467039E+03 2.486000E+02 6.929336E-05 3.223020E-01 4.832114E-03 4.832114E+00 2.486000E+02 1.000000E-02 
4.474020E+03 2.488000E+02 6.911490E-05 3.214719E-01 4.819669E-03 4.819669E+00 2.488000E+02 1.000000E-02 
4.480781E+03 2.490000E+02 6.943303E-05 3.229516E-01 4.841853E-03 4.841853E+00 2.490000E+02 1.000000E-02 
4.487660E+03 2.493000E+02 6.890789E-05 3.205091E-01 4.805233E-03 4.805233E+00 2.493000E+02 1.000000E-02 
4.494418E+03 2.495000E+02 6.914512E-05 3.216125E-01 4.821777E-03 4.821777E+00 2.495000E+02 1.000000E-02 
4.501410E+03 2.497000E+02 6.953104E-05 3.234075E-01 4.848688E-03 4.848688E+00 2.497000E+02 1.000000E-02 
4.508090E+03 2.499000E+02 6.957914E-05 3.236312E-01 4.852042E-03 4.852042E+00 2.499000E+02 1.000000E-02 
4.515348E+03 2.502000E+02 6.905399E-05 3.211886E-01 4.815421E-03 4.815421E+00 2.502000E+02 1.000000E-02 
4.522008E+03 2.504000E+02 6.969879E-05 3.241878E-01 4.860386E-03 4.860386E+00 2.504000E+02 1.000000E-02 
4.528559E+03 2.507000E+02 6.891711E-05 3.205520E-01 4.805876E-03 4.805876E+00 2.507000E+02 1.000000E-02 
4.535121E+03 2.509000E+02 6.876980E-05 3.198668E-01 4.795604E-03 4.795604E+00 2.509000E+02 1.000000E-02 
4.542000E+03 2.511000E+02 6.905507E-05 3.211936E-01 4.815497E-03 4.815497E+00 2.511000E+02 1.000000E-02 
4.548449E+03 2.513000E+02 6.900593E-05 3.209651E-01 4.812070E-03 4.812070E+00 2.513000E+02 1.000000E-02 
4.555109E+03 2.515000E+02 6.936689E-05 3.226440E-01 4.837241E-03 4.837241E+00 2.515000E+02 1.000000E-02 
4.561508E+03 2.517000E+02 6.953849E-05 3.234422E-01 4.849208E-03 4.849208E+00 2.517000E+02 1.000000E-02 
4.567910E+03 2.520000E+02 6.933072E-05 3.224758E-01 4.834719E-03 4.834719E+00 2.520000E+02 1.000000E-02 
4.574430E+03 2.522000E+02 6.902794E-05 3.210675E-01 4.813605E-03 4.813605E+00 2.522000E+02 1.000000E-02 
4.580848E+03 2.524000E+02 6.897781E-05 3.208343E-01 4.810109E-03 4.810109E+00 2.524000E+02 1.000000E-02 
4.587359E+03 2.526000E+02 6.884631E-05 3.202226E-01 4.800939E-03 4.800939E+00 2.526000E+02 1.000000E-02 
4.593688E+03 2.528000E+02 6.901540E-05 3.210091E-01 4.812730E-03 4.812730E+00 2.528000E+02 1.000000E-02 
4.600281E+03 2.530000E+02 6.933038E-05 3.224742E-01 4.834696E-03 4.834696E+00 2.530000E+02 1.000000E-02 
4.606730E+03 2.533000E+02 6.914758E-05 3.216239E-01 4.821948E-03 4.821948E+00 2.533000E+02 1.000000E-02 
4.613148E+03 2.535000E+02 6.913501E-05 3.215655E-01 4.821071E-03 4.821071E+00 2.535000E+02 1.000000E-02 
4.619551E+03 2.537000E+02 6.945580E-05 3.230576E-01 4.843442E-03 4.843442E+00 2.537000E+02 1.000000E-02 
4.626008E+03 2.539000E+02 6.896314E-05 3.207661E-01 4.809086E-03 4.809086E+00 2.539000E+02 1.000000E-02 
4.632410E+03 2.541000E+02 6.940318E-05 3.228128E-01 4.839772E-03 4.839772E+00 2.541000E+02 1.000000E-02 
4.639070E+03 2.544000E+02 6.863637E-05 3.192462E-01 4.786299E-03 4.786299E+00 2.544000E+02 1.000000E-02 
4.645551E+03 2.546000E+02 6.859350E-05 3.190467E-01 4.783309E-03 4.783309E+00 2.546000E+02 1.000000E-02 
4.652059E+03 2.548000E+02 6.855701E-05 3.188770E-01 4.780765E-03 4.780765E+00 2.548000E+02 1.000000E-02 
4.658461E+03 2.550000E+02 6.888108E-05 3.203844E-01 4.803364E-03 4.803364E+00 2.550000E+02 1.000000E-02 
4.664840E+03 2.552000E+02 6.892091E-05 3.205696E-01 4.806141E-03 4.806141E+00 2.552000E+02 1.000000E-02 
4.671301E+03 2.554000E+02 6.874391E-05 3.197464E-01 4.793799E-03 4.793799E+00 2.554000E+02 1.000000E-02 
4.677910E+03 2.556000E+02 6.850740E-05 3.186463E-01 4.777305E-03 4.777305E+00 2.556000E+02 1.000000E-02 
4.683848E+03 2.558000E+02 6.879006E-05 3.199610E-01 4.797017E-03 4.797017E+00 2.558000E+02 1.000000E-02 
4.690168E+03 2.560000E+02 6.839443E-05 3.181208E-01 4.769427E-03 4.769427E+00 2.560000E+02 1.000000E-02 
4.696578E+03 2.562000E+02 6.896500E-05 3.207747E-01 4.809216E-03 4.809216E+00 2.562000E+02 1.000000E-02 
4.703820E+03 2.565000E+02 6.910511E-05 3.214264E-01 4.818986E-03 4.818986E+00 2.565000E+02 1.000000E-02 
4.710418E+03 2.567000E+02 6.866600E-05 3.193840E-01 4.788365E-03 4.788365E+00 2.567000E+02 1.000000E-02 
4.716770E+03 2.570000E+02 6.902336E-05 3.210461E-01 4.813285E-03 4.813285E+00 2.570000E+02 1.000000E-02 
4.723488E+03 2.572000E+02 6.865303E-05 3.193237E-01 4.787461E-03 4.787461E+00 2.572000E+02 1.000000E-02 
4.730031E+03 2.574000E+02 6.869096E-05 3.195001E-01 4.790106E-03 4.790106E+00 2.574000E+02 1.000000E-02 
4.736988E+03 2.576000E+02 6.863925E-05 3.192596E-01 4.786500E-03 4.786500E+00 2.576000E+02 1.000000E-02 
4.743598E+03 2.578000E+02 6.876286E-05 3.198345E-01 4.795120E-03 4.795120E+00 2.578000E+02 1.000000E-02 
4.750211E+03 2.581000E+02 6.894573E-05 3.206851E-01 4.807872E-03 4.807872E+00 2.581000E+02 1.000000E-02 
4.756660E+03 2.583000E+02 6.862952E-05 3.192143E-01 4.785822E-03 4.785822E+00 2.583000E+02 1.000000E-02 
4.763211E+03 2.585000E+02 6.850147E-05 3.186187E-01 4.776892E-03 4.776892E+00 2.585000E+02 1.000000E-02 
4.769121E+03 2.586000E+02 6.829288E-05 3.176485E-01 4.762347E-03 4.762347E+00 2.586000E+02 1.000000E-02 
4.775758E+03 2.589000E+02 6.842934E-05 3.182832E-01 4.771862E-03 4.771862E+00 2.589000E+02 1.000000E-02 
4.782938E+03 2.591000E+02 6.862157E-05 3.191773E-01 4.785267E-03 4.785267E+00 2.591000E+02 1.000000E-02 
4.789328E+03 2.593000E+02 6.771626E-05 3.149665E-01 4.722136E-03 4.722136E+00 2.593000E+02 1.000000E-02 
4.795738E+03 2.596000E+02 6.772514E-05 3.150078E-01 4.722756E-03 4.722756E+00 2.596000E+02 1.000000E-02 
4.802289E+03 2.597000E+02 6.856766E-05 3.189266E-01 4.781508E-03 4.781508E+00 2.597000E+02 1.000000E-02 
4.808871E+03 2.600000E+02 6.868349E-05 3.194653E-01 4.789585E-03 4.789585E+00 2.600000E+02 1.000000E-02 
4.814969E+03 2.602000E+02 6.797113E-05 3.161519E-01 4.739909E-03 4.739909E+00 2.602000E+02 1.000000E-02 
4.821531E+03 2.604000E+02 6.866438E-05 3.193765E-01 4.788253E-03 4.788253E+00 2.604000E+02 1.000000E-02 
4.828340E+03 2.606000E+02 6.865529E-05 3.193341E-01 4.787618E-03 4.787618E+00 2.606000E+02 1.000000E-02 
4.835301E+03 2.609000E+02 6.866732E-05 3.193901E-01 4.788457E-03 4.788457E+00 2.609000E+02 1.000000E-02 
4.841730E+03 2.610000E+02 6.821997E-05 3.173094E-01 4.757262E-03 4.757262E+00 2.610000E+02 1.000000E-02 
4.848211E+03 2.613000E+02 6.844919E-05 3.183755E-01 4.773247E-03 4.773247E+00 2.613000E+02 1.000000E-02 
4.854719E+03 2.615000E+02 6.805662E-05 3.165496E-01 4.745871E-03 4.745871E+00 2.615000E+02 1.000000E-02 
4.861410E+03 2.617000E+02 6.838142E-05 3.180603E-01 4.768520E-03 4.768520E+00 2.617000E+02 1.000000E-02 
4.868031E+03 2.620000E+02 6.868231E-05 3.194598E-01 4.789503E-03 4.789503E+00 2.620000E+02 1.000000E-02 
4.875078E+03 2.622000E+02 6.868425E-05 3.194688E-01 4.789638E-03 4.789638E+00 2.622000E+02 1.000000E-02 
4.881629E+03 2.624000E+02 6.791102E-05 3.158724E-01 4.735717E-03 4.735717E+00 2.624000E+02 1.000000E-02 
4.888398E+03 2.626000E+02 6.858400E-05 3.190026E-01 4.782647E-03 4.782647E+00 2.626000E+02 1.000000E-02 
4.894719E+03 2.628000E+02 6.842876E-05 3.182805E-01 4.771822E-03 4.771822E+00 2.628000E+02 1.000000E-02 
4.901230E+03 2.630000E+02 6.836864E-05 3.180009E-01 4.767629E-03 4.767629E+00 2.630000E+02 1.000000E-02 
4.907871E+03 2.633000E+02 6.797744E-05 3.161813E-01 4.740349E-03 4.740349E+00 2.633000E+02 1.000000E-02 
4.915121E+03 2.635000E+02 6.832350E-05 3.177909E-01 4.764481E-03 4.764481E+00 2.635000E+02 1.000000E-02 
4.921879E+03 2.637000E+02 6.863385E-05 3.192344E-01 4.786123E-03 4.786123E+00 2.637000E+02 1.000000E-02 
4.928281E+03 2.640000E+02 6.862525E-05 3.191944E-01 4.785524E-03 4.785524E+00 2.640000E+02 1.000000E-02 
4.934891E+03 2.642000E+02 6.798704E-05 3.162259E-01 4.741018E-03 4.741018E+00 2.642000E+02 1.000000E-02 
4.941770E+03 2.644000E+02 6.798430E-05 3.162132E-01 4.740828E-03 4.740828E+00 2.644000E+02 1.000000E-02 
4.948660E+03 2.646000E+02 6.782921E-05 3.154918E-01 4.730012E-03 4.730012E+00 2.646000E+02 1.000000E-02 
4.954750E+03 2.648000E+02 6.796462E-05 3.161217E-01 4.739455E-03 4.739455E+00 2.648000E+02 1.000000E-02 
4.961371E+03 2.650000E+02 6.764113E-05 3.146170E-01 4.716897E-03 4.716897E+00 2.650000E+02 1.000000E-02 
4.967699E+03 2.652000E+02 6.801253E-05 3.163445E-01 4.742796E-03 4.742796E+00 2.652000E+02 1.000000E-02 
4.974371E+03 2.655000E+02 6.783096E-05 3.155000E-01 4.730135E-03 4.730135E+00 2.655000E+02 1.000000E-02 
4.980770E+03 2.657000E+02 6.832950E-05 3.178188E-01 4.764900E-03 4.764900E+00 2.657000E+02 1.000000E-02 
4.986711E+03 2.659000E+02 6.745099E-05 3.137326E-01 4.703638E-03 4.703638E+00 2.659000E+02 1.000000E-02 
4.993391E+03 2.662000E+02 6.757859E-05 3.143261E-01 4.712536E-03 4.712536E+00 2.662000E+02 1.000000E-02 
4.999949E+03 2.664000E+02 6.743176E-05 3.136432E-01 4.702297E-03 4.702297E+00 2.664000E+02 1.000000E-02 
5.006090E+03 2.666000E+02 6.807098E-05 3.166164E-01 4.746872E-03 4.746872E+00 2.666000E+02 1.000000E-02 
5.012578E+03 2.668000E+02 6.818486E-05 3.171461E-01 4.754813E-03 4.754813E+00 2.668000E+02 1.000000E-02 
5.019641E+03 2.670000E+02 6.785908E-05 3.156308E-01 4.732095E-03 4.732095E+00 2.670000E+02 1.000000E-02 
5.026348E+03 2.672000E+02 6.789229E-05 3.157852E-01 4.734411E-03 4.734411E+00 2.672000E+02 1.000000E-02 
5.033070E+03 2.675000E+02 6.776885E-05 3.152111E-01 4.725803E-03 4.725803E+00 2.675000E+02 1.000000E-02 
5.039660E+03 2.677000E+02 6.768690E-05 3.148299E-01 4.720089E-03 4.720089E+00 2.677000E+02 1.000000E-02 
5.046281E+03 2.679000E+02 6.697335E-05 3.115110E-01 4.670330E-03 4.670330E+00 2.679000E+02 1.000000E-02 
5.052949E+03 2.681000E+02 6.711829E-05 3.121852E-01 4.680437E-03 4.680437E+00 2.681000E+02 1.000000E-02 
5.059531E+03 2.683000E+02 6.756992E-05 3.142858E-01 4.711931E-03 4.711931E+00 2.683000E+02 1.000000E-02 
5.066090E+03 2.686000E+02 6.789078E-05 3.157782E-01 4.734306E-03 4.734306E+00 2.686000E+02 1.000000E-02 
5.072738E+03 2.688000E+02 6.795350E-05 3.160700E-01 4.738680E-03 4.738680E+00 2.688000E+02 1.000000E-02 
5.078891E+03 2.690000E+02 6.728753E-05 3.129724E-01 4.692239E-03 4.692239E+00 2.690000E+02 1.000000E-02 
5.085570E+03 2.692000E+02 6.753971E-05 3.141453E-01 4.709825E-03 4.709825E+00 2.692000E+02 1.000000E-02 
5.092598E+03 2.694000E+02 6.754309E-05 3.141610E-01 4.710060E-03 4.710060E+00 2.694000E+02 1.000000E-02 
5.099188E+03 2.697000E+02 6.800112E-05 3.162914E-01 4.742000E-03 4.742000E+00 2.697000E+02 1.000000E-02 
5.105648E+03 2.699000E+02 6.760605E-05 3.144539E-01 4.714451E-03 4.714451E+00 2.699000E+02 1.000000E-02 
5.112148E+03 2.701000E+02 6.815761E-05 3.170193E-01 4.752913E-03 4.752913E+00 2.701000E+02 1.000000E-02 
5.118559E+03 2.703000E+02 6.705434E-05 3.118877E-01 4.675977E-03 4.675977E+00 2.703000E+02 1.000000E-02 
5.125051E+03 2.705000E+02 6.706503E-05 3.119374E-01 4.676723E-03 4.676723E+00 2.705000E+02 1.000000E-02 
5.132020E+03 2.708000E+02 6.707282E-05 3.119736E-01 4.677266E-03 4.677266E+00 2.708000E+02 1.000000E-02 
5.138660E+03 2.710000E+02 6.654706E-05 3.095282E-01 4.640603E-03 4.640603E+00 2.710000E+02 1.000000E-02 
5.144688E+03 2.711000E+02 6.735258E-05 3.132749E-01 4.696775E-03 4.696775E+00 2.711000E+02 1.000000E-02 
5.151418E+03 2.713000E+02 6.693686E-05 3.113413E-01 4.667785E-03 4.667785E+00 2.713000E+02 1.000000E-02 
5.158098E+03 2.716000E+02 6.701799E-05 3.117186E-01 4.673442E-03 4.673442E+00 2.716000E+02 1.000000E-02 
5.164598E+03 2.718000E+02 6.685276E-05 3.109501E-01 4.661920E-03 4.661920E+00 2.718000E+02 1.000000E-02 
5.171148E+03 2.720000E+02 6.740132E-05 3.135016E-01 4.700174E-03 4.700174E+00 2.720000E+02 1.000000E-02 
5.177688E+03 2.723000E+02 6.754103E-05 3.141514E-01 4.709917E-03 4.709917E+00 2.723000E+02 1.000000E-02 
5.184199E+03 2.725000E+02 6.665756E-05 3.100422E-01 4.648308E-03 4.648308E+00 2.725000E+02 1.000000E-02 
5.190848E+03 2.727000E+02 6.717518E-05 3.124498E-01 4.684404E-03 4.684404E+00 2.727000E+02 1.000000E-02 
5.197930E+03 2.730000E+02 6.733570E-05 3.131964E-01 4.695598E-03 4.695598E+00 2.730000E+02 1.000000E-02 
5.204258E+03 2.732000E+02 6.641742E-05 3.089252E-01 4.631562E-03 4.631562E+00 2.732000E+02 1.000000E-02 
5.210711E+03 2.734000E+02 6.741419E-05 3.135615E-01 4.701072E-03 4.701072E+00 2.734000E+02 1.000000E-02 
5.217500E+03 2.737000E+02 6.675853E-05 3.105118E-01 4.655350E-03 4.655350E+00 2.737000E+02 1.000000E-02 
5.224168E+03 2.738000E+02 6.640039E-05 3.088460E-01 4.630375E-03 4.630375E+00 2.738000E+02 1.000000E-02 
5.230641E+03 2.740000E+02 6.616908E-05 3.077701E-01 4.614245E-03 4.614245E+00 2.740000E+02 1.000000E-02 
5.237309E+03 2.743000E+02 6.715796E-05 3.123697E-01 4.683204E-03 4.683204E+00 2.743000E+02 1.000000E-02 
5.243730E+03 2.745000E+02 6.726875E-05 3.128850E-01 4.690929E-03 4.690929E+00 2.745000E+02 1.000000E-02 
5.250328E+03 2.747000E+02 6.776615E-05 3.151985E-01 4.725615E-03 4.725615E+00 2.747000E+02 1.000000E-02 
5.257590E+03 2.749000E+02 6.685687E-05 3.109692E-01 4.662207E-03 4.662207E+00 2.749000E+02 1.000000E-02 
5.263988E+03 2.752000E+02 6.749144E-05 3.139208E-01 4.706459E-03 4.706459E+00 2.752000E+02 1.000000E-02 
5.270469E+03 2.754000E+02 6.684902E-05 3.109327E-01 4.661660E-03 4.661660E+00 2.754000E+02 1.000000E-02 
5.276969E+03 2.756000E+02 6.671554E-05 3.103119E-01 4.652352E-03 4.652352E+00 2.756000E+02 1.000000E-02 
5.283328E+03 2.759000E+02 6.735779E-05 3.132991E-01 4.697138E-03 4.697138E+00 2.759000E+02 1.000000E-02 
5.289348E+03 2.760000E+02 6.720227E-05 3.125758E-01 4.686294E-03 4.686294E+00 2.760000E+02 1.000000E-02 
5.295949E+03 2.763000E+02 6.732606E-05 3.131515E-01 4.694926E-03 4.694926E+00 2.763000E+02 1.000000E-02 
5.302348E+03 2.765000E+02 6.690348E-05 3.111860E-01 4.665458E-03 4.665458E+00 2.765000E+02 1.000000E-02 
5.308961E+03 2.767000E+02 6.750459E-05 3.139820E-01 4.707376E-03 4.707376E+00 2.767000E+02 1.000000E-02 
5.316148E+03 2.769000E+02 6.717663E-05 3.124565E-01 4.684505E-03 4.684505E+00 2.769000E+02 1.000000E-02 
5.322551E+03 2.771000E+02 6.754306E-05 3.141609E-01 4.710058E-03 4.710058E+00 2.771000E+02 1.000000E-02 
5.329020E+03 2.773000E+02 6.633363E-05 3.085355E-01 4.625720E-03 4.625720E+00 2.773000E+02 1.000000E-02 
5.335508E+03 2.775000E+02 6.675032E-05 3.104736E-01 4.654777E-03 4.654777E+00 2.775000E+02 1.000000E-02 
5.341961E+03 2.778000E+02 6.655746E-05 3.095766E-01 4.641328E-03 4.641328E+00 2.778000E+02 1.000000E-02 
5.348391E+03 2.780000E+02 6.579737E-05 3.060412E-01 4.588324E-03 4.588324E+00 2.780000E+02 1.000000E-02 
5.354918E+03 2.782000E+02 6.646784E-05 3.091597E-01 4.635078E-03 4.635078E+00 2.782000E+02 1.000000E-02 
5.361359E+03 2.784000E+02 6.711656E-05 3.121771E-01 4.680316E-03 4.680316E+00 2.784000E+02 1.000000E-02 
5.368059E+03 2.786000E+02 6.706505E-05 3.119375E-01 4.676724E-03 4.676724E+00 2.786000E+02 1.000000E-02 
5.375070E+03 2.789000E+02 6.693139E-05 3.113158E-01 4.667404E-03 4.667404E+00 2.789000E+02 1.000000E-02 
5.382250E+03 2.791000E+02 6.611994E-05 3.075416E-01 4.610818E-03 4.610818E+00 2.791000E+02 1.000000E-02 
5.388750E+03 2.793000E+02 6.594084E-05 3.067085E-01 4.598329E-03 4.598329E+00 2.793000E+02 1.000000E-02 
5.395078E+03 2.795000E+02 6.588029E-05 3.064269E-01 4.594107E-03 4.594107E+00 2.795000E+02 1.000000E-02 
5.401488E+03 2.798000E+02 6.623548E-05 3.080790E-01 4.618875E-03 4.618875E+00 2.798000E+02 1.000000E-02 
5.408320E+03 2.800000E+02 6.707416E-05 3.119799E-01 4.677360E-03 4.677360E+00 2.800000E+02 1.000000E-02 
5.414711E+03 2.801000E+02 6.656968E-05 3.096334E-01 4.642180E-03 4.642180E+00 2.801000E+02 1.000000E-02 
5.420641E+03 2.803000E+02 6.597245E-05 3.068555E-01 4.600533E-03 4.600533E+00 2.803000E+02 1.000000E-02 
5.427328E+03 2.806000E+02 6.692569E-05 3.112893E-01 4.667006E-03 4.667006E+00 2.806000E+02 1.000000E-02 
5.434449E+03 2.808000E+02 6.568409E-05 3.055143E-01 4.580424E-03 4.580424E+00 2.808000E+02 1.000000E-02 
5.441168E+03 2.811000E+02 6.560457E-05 3.051445E-01 4.574879E-03 4.574879E+00 2.811000E+02 1.000000E-02 
5.447531E+03 2.812000E+02 6.640959E-05 3.088888E-01 4.631016E-03 4.631016E+00 2.812000E+02 1.000000E-02 
5.454340E+03 2.815000E+02 6.638974E-05 3.087965E-01 4.629632E-03 4.629632E+00 2.815000E+02 1.000000E-02 
5.460809E+03 2.817000E+02 6.682853E-05 3.108374E-01 4.660231E-03 4.660231E+00 2.817000E+02 1.000000E-02 
5.467348E+03 2.820000E+02 6.688310E-05 3.110912E-01 4.664037E-03 4.664037E+00 2.820000E+02 1.000000E-02 
5.474828E+03 2.821000E+02 6.605022E-05 3.072173E-01 4.605956E-03 4.605956E+00 2.821000E+02 1.000000E-02 
5.481371E+03 2.823000E+02 6.660898E-05 3.098162E-01 4.644921E-03 4.644921E+00 2.823000E+02 1.000000E-02 
5.487781E+03 2.826000E+02 6.663598E-05 3.099418E-01 4.646803E-03 4.646803E+00 2.826000E+02 1.000000E-02 
5.494480E+03 2.828000E+02 6.652976E-05 3.094477E-01 4.639396E-03 4.639396E+00 2.828000E+02 1.000000E-02 
5.500598E+03 2.830000E+02 6.684365E-05 3.109077E-01 4.661285E-03 4.661285E+00 2.830000E+02 1.000000E-02 
5.507051E+03 2.833000E+02 6.669894E-05 3.102347E-01 4.651194E-03 4.651194E+00 2.833000E+02 1.000000E-02 
5.513680E+03 2.835000E+02 6.591698E-05 3.065975E-01 4.596664E-03 4.596664E+00 2.835000E+02 1.000000E-02 
5.520090E+03 2.837000E+02 6.615320E-05 3.076963E-01 4.613137E-03 4.613137E+00 2.837000E+02 1.000000E-02 
5.526328E+03 2.839000E+02 6.636804E-05 3.086956E-01 4.628119E-03 4.628119E+00 2.839000E+02 1.000000E-02 
5.532770E+03 2.841000E+02 6.667009E-05 3.101005E-01 4.649182E-03 4.649182E+00 2.841000E+02 1.000000E-02 
5.539309E+03 2.843000E+02 6.616667E-05 3.077589E-01 4.614077E-03 4.614077E+00 2.843000E+02 1.000000E-02 
5.545621E+03 2.846000E+02 6.609921E-05 3.074451E-01 4.609372E-03 4.609372E+00 2.846000E+02 1.000000E-02 
5.552020E+03 2.848000E+02 6.624784E-05 3.081365E-01 4.619737E-03 4.619737E+00 2.848000E+02 1.000000E-02 
5.558430E+03 2.850000E+02 6.641051E-05 3.088931E-01 4.631081E-03 4.631081E+00 2.850000E+02 1.000000E-02 
5.564891E+03 2.852000E+02 6.623551E-05 3.080791E-01 4.618877E-03 4.618877E+00 2.852000E+02 1.000000E-02 
5.571301E+03 2.853000E+02 6.612355E-05 3.075584E-01 4.611070E-03 4.611070E+00 2.853000E+02 1.000000E-02 
5.577680E+03 2.856000E+02 6.657162E-05 3.096424E-01 4.642316E-03 4.642316E+00 2.856000E+02 1.000000E-02 
5.584070E+03 2.858000E+02 6.639258E-05 3.088097E-01 4.629830E-03 4.629830E+00 2.858000E+02 1.000000E-02 
5.590480E+03 2.860000E+02 6.625235E-05 3.081574E-01 4.620051E-03 4.620051E+00 2.860000E+02 1.000000E-02 
5.596820E+03 2.863000E+02 6.622558E-05 3.080329E-01 4.618185E-03 4.618185E+00 2.863000E+02 1.000000E-02 
5.603219E+03 2.865000E+02 6.623874E-05 3.080941E-01 4.619102E-03 4.619102E+00 2.865000E+02 1.000000E-02 
5.610289E+03 2.867000E+02 6.639831E-05 3.088363E-01 4.630230E-03 4.630230E+00 2.867000E+02 1.000000E-02 
5.616891E+03 2.869000E+02 6.621614E-05 3.079890E-01 4.617527E-03 4.617527E+00 2.869000E+02 1.000000E-02 
5.623648E+03 2.872000E+02 6.655713E-05 3.095750E-01 4.641305E-03 4.641305E+00 2.872000E+02 1.000000E-02 
5.630148E+03 2.874000E+02 6.592608E-05 3.066399E-01 4.597300E-03 4.597300E+00 2.874000E+02 1.000000E-02 
5.637430E+03 2.877000E+02 6.579311E-05 3.060214E-01 4.588027E-03 4.588027E+00 2.877000E+02 1.000000E-02 
5.643910E+03 2.879000E+02 6.567810E-05 3.054865E-01 4.580007E-03 4.580007E+00 2.879000E+02 1.000000E-02 
5.650211E+03 2.881000E+02 6.577560E-05 3.059399E-01 4.586806E-03 4.586806E+00 2.881000E+02 1.000000E-02 
5.656789E+03 2.883000E+02 6.603026E-05 3.071244E-01 4.604564E-03 4.604564E+00 2.883000E+02 1.000000E-02 
5.663391E+03 2.885000E+02 6.654706E-05 3.095282E-01 4.640603E-03 4.640603E+00 2.885000E+02 1.000000E-02 
5.669879E+03 2.888000E+02 6.513773E-05 3.029730E-01 4.542324E-03 4.542324E+00 2.888000E+02 1.000000E-02 
